no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
2,1,21,176.0,56.0,18.08,1.02,2,0,-1,0.0,0,1.0,0,2021/7/21,09:00:00,5,23.7,58.9
2,1,21,176.0,56.0,18.08,1.02,2,0,-1,0.0,0,1.0,0,2021/7/21,09:30:00,5,24.0,57.4
2,1,21,176.0,56.0,18.08,1.02,2,0,-1,0.0,0,1.0,0,2021/7/21,10:00:00,5,25.4,53.0
2,1,21,176.0,56.0,18.08,1.02,2,0,-1,0.0,0,1.0,0,2021/7/21,10:30:00,5,25.4,51.2
2,1,21,176.0,56.0,18.08,1.02,2,0,-1,0.0,1,1.0,0,2021/7/21,11:00:00,5,25.6,51.8
2,1,21,176.0,56.0,18.08,1.02,2,0,-1,0.0,1,0.0,0,2021/7/21,11:30:00,5,25.5,50.4
2,1,21,176.0,56.0,18.08,1.02,2,0,-1,0.0,1,0.0,0,2021/7/21,12:00:00,5,25.4,49.5
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,1.0,0,2021/7/21,09:00:00,5,23.7,58.9
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,0.0,1,1.0,0,2021/7/21,09:30:00,5,24.0,57.4
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,0.0,1,1.0,0,2021/7/21,10:00:00,5,25.4,53.0
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,1.0,0,2021/7/21,10:30:00,5,25.4,51.2
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,1.0,0,2021/7/21,11:00:00,5,25.6,51.8
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,1.0,0,2021/7/21,11:30:00,5,25.5,50.4
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,1.0,0,2021/7/21,12:00:00,5,25.4,49.5
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/21,09:00:00,5,23.7,58.9
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/21,09:30:00,5,24.0,57.4
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/21,10:00:00,5,25.4,53.0
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/21,10:30:00,5,25.4,51.2
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/21,11:00:00,5,25.6,51.8
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,0.0,1,1.0,0,2021/7/21,11:30:00,5,25.5,50.4
