no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,09:00:00,5,22.5,14.9
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,09:30:00,5,22.9,16.7
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,10:00:00,5,23.1,17.1
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,10:30:00,5,23.3,17.3
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,11:00:00,5,24.4,16.3
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,11:30:00,5,24.8,16.8
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,12:00:00,5,25.1,17.0
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,1.0,1,2021/1/18,14:30:00,5,25.8,14.4
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,1.0,1,2021/1/18,15:00:00,5,25.4,16.3
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,15:30:00,5,25.3,17.4
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,16:00:00,5,25.2,18.1
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,16:30:00,5,25.1,18.0
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,17:00:00,5,25.1,18.4
10,1,22,183.0,79.0,23.59,0.81,0,0,0,1.0,1,2.0,1,2021/1/18,17:30:00,5,25.0,18.9
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,09:00:00,4,22.2,14.8
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,09:30:00,4,22.7,18.9
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,10:00:00,4,23.1,19.4
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,10:30:00,4,23.4,19.5
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,11:00:00,4,23.6,19.8
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,11:30:00,4,23.7,20.1
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,12:00:00,4,23.9,20.2
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,14:30:00,4,23.3,17.8
12,0,23,158.0,52.0,20.83,1.15,0,0,0,1.0,1,2.0,1,2021/1/18,15:00:00,4,23.7,19.4
12,0,23,158.0,52.0,20.83,1.15,0,0,0,2.0,0,1.0,1,2021/1/18,15:30:00,4,24.1,20.3
12,0,23,158.0,52.0,20.83,1.15,0,0,0,2.0,0,1.0,1,2021/1/18,16:00:00,4,24.3,21.3
12,0,23,158.0,52.0,20.83,1.15,0,0,0,2.0,0,1.0,1,2021/1/18,16:30:00,4,24.4,21.3
12,0,23,158.0,52.0,20.83,1.15,0,0,0,2.0,0,1.0,1,2021/1/18,17:00:00,4,24.5,21.5
12,0,23,158.0,52.0,20.83,1.15,0,0,0,2.0,0,1.0,1,2021/1/18,17:30:00,4,24.6,21.8
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,09:00:00,5,22.5,14.9
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,09:30:00,5,22.9,16.7
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,10:00:00,5,23.1,17.1
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,10:30:00,5,23.3,17.3
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,11:00:00,5,24.4,16.3
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,11:30:00,5,24.8,16.8
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,12:00:00,5,25.1,17.0
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,14:30:00,5,25.8,14.4
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,1.0,1,2021/1/18,15:00:00,5,25.4,16.3
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,15:30:00,5,25.3,17.4
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,16:00:00,5,25.2,18.1
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,16:30:00,5,25.1,18.0
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,17:00:00,5,25.1,18.4
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/18,17:30:00,5,25.0,18.9
20,1,24,177.0,60.0,19.15,1.33,1,1,0,0.0,0,3.0,1,2021/1/18,09:00:00,6,21.4,15.8
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,3.0,1,2021/1/18,09:30:00,6,22.0,16.5
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,3.0,1,2021/1/18,10:00:00,6,22.3,17.1
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,10:30:00,6,22.6,17.1
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,11:00:00,6,25.6,15.4
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,11:30:00,6,26.3,15.0
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,12:00:00,6,26.7,14.7
20,1,24,177.0,60.0,19.15,1.33,1,1,0,0.0,0,3.0,1,2021/1/18,14:30:00,6,25.0,15.6
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,3.0,1,2021/1/18,15:00:00,6,25.1,16.2
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,15:30:00,6,25.4,16.8
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,16:00:00,6,25.5,17.1
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,16:30:00,6,25.6,17.4
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,17:00:00,6,25.4,17.9
20,1,24,177.0,60.0,19.15,1.33,1,1,0,1.0,1,2.0,1,2021/1/18,17:30:00,6,25.2,17.7
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,09:00:00,5,22.5,14.9
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,09:30:00,5,22.9,16.7
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,10:00:00,5,23.1,17.1
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,0.0,0,3.0,1,2021/1/18,10:30:00,5,23.3,17.3
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,11:00:00,5,24.4,16.3
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,11:30:00,5,24.8,16.8
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,12:00:00,5,25.1,17.0
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,0,1.0,1,2021/1/18,14:30:00,5,25.8,14.4
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,2.0,0,1.0,1,2021/1/18,15:00:00,5,25.4,16.3
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,2.0,0,1.0,1,2021/1/18,15:30:00,5,25.3,17.4
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,16:00:00,5,25.2,18.1
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,16:30:00,5,25.1,18.0
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,17:00:00,5,25.1,18.4
34,0,24,164.0,52.0,19.33,1.21,1,-1,0,1.0,1,2.0,1,2021/1/18,17:30:00,5,25.0,18.9
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,09:00:00,5,22.5,14.9
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,09:30:00,5,22.9,16.7
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,10:00:00,5,23.1,17.1
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,10:30:00,5,23.3,17.3
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,11:00:00,5,24.4,16.3
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,11:30:00,5,24.8,16.8
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,12:00:00,5,25.1,17.0
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,14:30:00,5,25.8,14.4
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,0,1.0,1,2021/1/18,15:00:00,5,25.4,16.3
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,15:30:00,5,25.3,17.4
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,16:00:00,5,25.2,18.1
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,0,1.0,1,2021/1/18,16:30:00,5,25.1,18.0
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,17:00:00,5,25.1,18.4
36,1,23,182.0,75.7,22.85,1.28,0,1,0,1.0,1,2.0,1,2021/1/18,17:30:00,5,25.0,18.9
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,09:00:00,6,21.4,15.8
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,09:30:00,6,22.0,16.5
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,10:00:00,6,22.3,17.1
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,10:30:00,6,22.6,17.1
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,11:00:00,6,25.6,15.4
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,11:30:00,6,26.3,15.0
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,12:00:00,6,26.7,14.7
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,14:30:00,6,25.0,15.6
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,15:00:00,6,25.1,16.2
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,15:30:00,6,25.4,16.8
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,16:00:00,6,25.5,17.1
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,16:30:00,6,25.6,17.4
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,17:00:00,6,25.4,17.9
41,1,24,178.0,71.0,22.41,1.24,0,-1,0,1.0,1,2.0,1,2021/1/18,17:30:00,6,25.2,17.7
55,1,26,186.0,82.0,23.7,1.79,2,0,0,1.0,1,2.0,1,2021/1/18,09:00:00,6,21.4,15.8
55,1,26,186.0,82.0,23.7,1.79,2,0,0,1.0,1,3.0,1,2021/1/18,09:30:00,6,22.0,16.5
55,1,26,186.0,82.0,23.7,1.79,2,0,0,1.0,1,2.0,1,2021/1/18,10:00:00,6,22.3,17.1
55,1,26,186.0,82.0,23.7,1.79,2,0,0,1.0,1,3.0,1,2021/1/18,10:30:00,6,22.6,17.1
55,1,26,186.0,82.0,23.7,1.79,2,0,0,1.0,1,2.0,1,2021/1/18,11:00:00,6,25.6,15.4
55,1,26,186.0,82.0,23.7,1.79,2,0,0,2.0,1,2.0,1,2021/1/18,11:30:00,6,26.3,15.0
55,1,26,186.0,82.0,23.7,1.79,2,0,0,2.0,1,2.0,1,2021/1/18,12:00:00,6,26.7,14.7
55,1,26,186.0,82.0,23.7,1.79,2,0,0,2.0,1,2.0,1,2021/1/18,14:30:00,6,25.0,15.6
55,1,26,186.0,82.0,23.7,1.79,2,0,0,2.0,1,2.0,1,2021/1/18,15:00:00,6,25.1,16.2
55,1,26,186.0,82.0,23.7,1.79,2,0,0,2.0,1,2.0,1,2021/1/18,15:30:00,6,25.4,16.8
55,1,26,186.0,82.0,23.7,1.79,2,0,0,2.0,1,2.0,1,2021/1/18,16:00:00,6,25.5,17.1
55,1,26,186.0,82.0,23.7,1.79,2,0,0,2.0,1,2.0,1,2021/1/18,16:30:00,6,25.6,17.4
55,1,26,186.0,82.0,23.7,1.79,2,0,0,1.0,1,2.0,1,2021/1/18,17:00:00,6,25.4,17.9
55,1,26,186.0,82.0,23.7,1.79,2,0,0,1.0,1,2.0,1,2021/1/18,17:30:00,6,25.2,17.7
