no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
19,1,23,180.0,65.0,20.06,0.96,1,1,1,0.0,1,3.0,1,2021/1/10,09:00:00,5,22.2,15.7
19,1,23,180.0,65.0,20.06,0.96,1,1,1,0.0,1,3.0,1,2021/1/10,09:30:00,5,22.6,16.3
19,1,23,180.0,65.0,20.06,0.96,1,1,1,0.0,1,3.0,1,2021/1/10,10:00:00,5,22.9,16.8
19,1,23,180.0,65.0,20.06,0.96,1,1,1,1.0,1,2.0,1,2021/1/10,10:30:00,5,24.0,16.4
19,1,23,180.0,65.0,20.06,0.96,1,1,1,1.0,1,2.0,1,2021/1/10,11:00:00,5,24.6,16.3
19,1,23,180.0,65.0,20.06,0.96,1,1,1,1.0,1,2.0,1,2021/1/10,11:30:00,5,24.9,16.2
19,1,23,180.0,65.0,20.06,0.96,1,1,1,1.0,1,2.0,1,2021/1/10,12:00:00,5,25.0,16.3
19,1,23,180.0,65.0,20.06,0.96,1,1,1,1.0,1,2.0,1,2021/1/10,14:30:00,5,25.3,13.6
19,1,23,180.0,65.0,20.06,0.96,1,1,1,2.0,0,1.0,1,2021/1/10,15:00:00,5,25.4,14.7
19,1,23,180.0,65.0,20.06,0.96,1,1,1,2.0,0,1.0,1,2021/1/10,15:30:00,5,25.7,15.2
19,1,23,180.0,65.0,20.06,0.96,1,1,1,2.0,0,1.0,1,2021/1/10,16:00:00,5,25.3,15.9
19,1,23,180.0,65.0,20.06,0.96,1,1,1,2.0,1,2.0,1,2021/1/10,16:30:00,5,25.0,16.5
19,1,23,180.0,65.0,20.06,0.96,1,1,1,1.0,1,2.0,1,2021/1/10,17:00:00,5,24.9,16.8
19,1,23,180.0,65.0,20.06,0.96,1,1,1,1.0,1,2.0,1,2021/1/10,17:30:00,5,24.7,16.8
23,1,23,176.0,65.0,20.98,2.0,1,0,1,2.0,0,1.0,1,2021/1/10,09:00:00,6,27.1,12.5
23,1,23,176.0,65.0,20.98,2.0,1,0,1,2.0,0,1.0,1,2021/1/10,09:30:00,6,27.6,13.4
23,1,23,176.0,65.0,20.98,2.0,1,0,1,2.0,0,1.0,1,2021/1/10,10:00:00,6,28.2,13.4
23,1,23,176.0,65.0,20.98,2.0,1,0,1,1.0,1,2.0,1,2021/1/10,10:30:00,6,24.7,15.8
23,1,23,176.0,65.0,20.98,2.0,1,0,1,1.0,1,2.0,1,2021/1/10,11:00:00,6,24.0,16.4
23,1,23,176.0,65.0,20.98,2.0,1,0,1,1.0,1,2.0,1,2021/1/10,11:30:00,6,23.7,16.7
23,1,23,176.0,65.0,20.98,2.0,1,0,1,0.0,1,2.0,1,2021/1/10,12:00:00,6,23.4,16.7
23,1,23,176.0,65.0,20.98,2.0,1,0,1,1.0,1,2.0,1,2021/1/10,14:30:00,6,22.0,16.8
23,1,23,176.0,65.0,20.98,2.0,1,0,1,1.0,1,2.0,1,2021/1/10,15:00:00,6,22.4,17.3
23,1,23,176.0,65.0,20.98,2.0,1,0,1,1.0,1,2.0,1,2021/1/10,15:30:00,6,22.6,17.6
23,1,23,176.0,65.0,20.98,2.0,1,0,1,1.0,1,2.0,1,2021/1/10,16:00:00,6,28.0,13.3
23,1,23,176.0,65.0,20.98,2.0,1,0,1,2.0,1,1.0,1,2021/1/10,16:30:00,6,28.8,12.9
23,1,23,176.0,65.0,20.98,2.0,1,0,1,2.0,0,1.0,1,2021/1/10,17:00:00,6,27.9,13.9
23,1,23,176.0,65.0,20.98,2.0,1,0,1,2.0,0,1.0,1,2021/1/10,17:30:00,6,28.0,13.9
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,0,1.0,1,2021/1/10,09:00:00,4,28.2,11.8
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,0,1.0,1,2021/1/10,09:30:00,4,28.8,12.9
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,0,1.0,1,2021/1/10,10:00:00,4,29.4,13.6
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,0,1.0,1,2021/1/10,10:30:00,4,27.7,15.9
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,1,1.0,1,2021/1/10,11:00:00,4,26.9,16.8
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,1,1.0,1,2021/1/10,11:30:00,4,26.4,17.4
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,1.0,1,1.0,1,2021/1/10,12:00:00,4,26.1,17.4
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,1,1.0,1,2021/1/10,14:30:00,4,25.3,14.1
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,0,1.0,1,2021/1/10,15:00:00,4,29.3,13.2
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,0,1.0,1,2021/1/10,15:30:00,4,30.3,13.8
35,0,22,163.0,60.0,22.58,2.4,1,-1,0,2.0,0,1.0,1,2021/1/10,16:00:00,4,30.9,13.9
