no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/26,09:00:00,5,26.8,64.8
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/26,09:30:00,5,27.7,62.7
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/26,10:00:00,5,28.0,62.6
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/26,10:30:00,5,28.1,62.4
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/26,11:00:00,5,27.9,63.5
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/26,11:30:00,5,27.9,63.7
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/26,12:00:00,5,27.9,64.0
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,1.0,0,2021/7/26,09:00:00,5,26.8,64.8
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,0,0.0,0,2021/7/26,09:30:00,5,27.7,62.7
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,0,1.0,0,2021/7/26,10:00:00,5,28.0,62.6
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,2.0,0,1.0,0,2021/7/26,10:30:00,5,28.1,62.4
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,2.0,0,1.0,0,2021/7/26,11:00:00,5,27.9,63.5
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/26,11:30:00,5,27.9,63.7
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/26,12:00:00,5,27.9,64.0
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/26,14:30:00,5,26.9,62.8
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/26,15:00:00,5,26.3,63.5
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/26,15:30:00,5,25.9,62.5
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,-1.0,0,2021/7/26,16:00:00,5,24.7,60.6
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/26,16:30:00,5,24.2,58.5
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,0.0,1,-1.0,0,2021/7/26,17:00:00,5,24.4,59.3
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,0.0,1,-1.0,0,2021/7/26,17:30:00,5,25.2,55.6
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,2.0,0,-1.0,0,2021/7/26,09:00:00,5,26.8,64.8
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,2.0,0,-1.0,0,2021/7/26,09:30:00,5,27.7,62.7
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,2.0,0,-1.0,0,2021/7/26,10:00:00,5,28.0,62.6
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,2.0,0,-1.0,0,2021/7/26,10:30:00,5,28.1,62.4
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,2.0,0,-1.0,0,2021/7/26,11:00:00,5,27.9,63.5
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,2.0,0,-1.0,0,2021/7/26,11:30:00,5,27.9,63.7
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,2.0,0,-1.0,0,2021/7/26,12:00:00,5,27.9,64.0
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,-1.0,0,2021/7/26,14:30:00,5,26.9,62.8
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,-1.0,0,2021/7/26,15:00:00,5,26.3,63.5
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,0.0,0,2021/7/26,15:30:00,5,25.9,62.5
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,0.0,0,2021/7/26,16:00:00,5,24.7,60.6
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,0.0,0,2021/7/26,16:30:00,5,24.2,58.5
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,0.0,0,2021/7/26,17:00:00,5,24.4,59.3
16,1,23,180.0,70.0,21.6,2.27,1,-1,-1,1.0,1,0.0,0,2021/7/26,17:30:00,5,25.2,55.6
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,09:00:00,5,26.8,64.8
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,09:30:00,5,27.7,62.7
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,10:00:00,5,28.0,62.6
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,10:30:00,5,28.1,62.4
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,11:00:00,5,27.9,63.5
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,11:30:00,5,27.9,63.7
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,12:00:00,5,27.9,64.0
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,14:30:00,5,26.9,62.8
27,1,23,175.0,65.0,21.22,1.2,0,1,1,2.0,0,-1.0,0,2021/7/26,15:00:00,5,26.3,63.5
27,1,23,175.0,65.0,21.22,1.2,0,1,1,1.0,1,0.0,0,2021/7/26,15:30:00,5,25.9,62.5
27,1,23,175.0,65.0,21.22,1.2,0,1,1,1.0,1,0.0,0,2021/7/26,16:00:00,5,24.7,60.6
27,1,23,175.0,65.0,21.22,1.2,0,1,1,1.0,1,0.0,0,2021/7/26,16:30:00,5,24.2,58.5
27,1,23,175.0,65.0,21.22,1.2,0,1,1,1.0,1,0.0,0,2021/7/26,17:00:00,5,24.4,59.3
27,1,23,175.0,65.0,21.22,1.2,0,1,1,1.0,1,1.0,0,2021/7/26,17:30:00,5,25.2,55.6
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,1.0,0,2021/7/26,09:00:00,5,26.8,64.8
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,0.0,0,2021/7/26,09:30:00,5,27.7,62.7
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,-1.0,0,2021/7/26,10:00:00,5,28.0,62.6
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,-1.0,0,2021/7/26,10:30:00,5,28.1,62.4
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,0.0,0,2021/7/26,11:00:00,5,27.9,63.5
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,0.0,0,2021/7/26,11:30:00,5,27.9,63.7
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,0.0,0,2021/7/26,12:00:00,5,27.9,64.0
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,-1.0,0,2021/7/26,14:30:00,5,26.9,62.8
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,1.0,1,-1.0,0,2021/7/26,15:00:00,5,26.3,63.5
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,0.0,1,-1.0,0,2021/7/26,15:30:00,5,25.9,62.5
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,0.0,1,-1.0,0,2021/7/26,16:00:00,5,24.7,60.6
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,0.0,1,-1.0,0,2021/7/26,16:30:00,5,24.2,58.5
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,0.0,1,-1.0,0,2021/7/26,17:00:00,5,24.4,59.3
48,1,23,175.0,77.0,25.14,1.06,0,-1,-1,0.0,1,-1.0,0,2021/7/26,17:30:00,5,25.2,55.6
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/26,09:00:00,6,27.6,62.3
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/26,09:30:00,6,27.9,62.4
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/26,10:00:00,6,28.1,61.2
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/26,10:30:00,6,28.3,61.5
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/26,11:00:00,6,27.9,62.1
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/26,11:30:00,6,27.8,62.1
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/26,12:00:00,6,27.7,62.3
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,1.0,1,0.0,0,2021/7/26,14:30:00,6,26.7,61.2
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,1,-1.0,0,2021/7/26,15:00:00,6,25.8,66.5
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,1.0,1,0.0,0,2021/7/26,15:30:00,6,25.5,65.4
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,1.0,1,0.0,0,2021/7/26,16:00:00,6,25.0,63.3
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,1.0,1,0.0,0,2021/7/26,16:30:00,6,24.8,62.8
