ta,hr,tsv
27.399999999999974,54.0,2
27.599999999999973,54.0,2
27.79999999999997,54.0,2
27.99999999999997,54.0,2
28.19999999999997,54.0,2
28.39999999999997,54.0,2
28.59999999999997,54.0,2
28.79999999999997,54.0,2
28.999999999999968,54.0,2
29.199999999999967,54.0,2
29.399999999999967,54.0,2
29.59999999999997,54.0,2
29.799999999999965,54.0,2
20.0,55.0,0
20.2,55.0,0
20.4,55.0,0
20.6,55.0,0
20.8,55.0,0
21.0,55.0,0
21.2,55.0,0
21.399999999999995,55.0,0
21.599999999999994,55.0,0
21.799999999999997,55.0,0
21.999999999999996,55.0,0
22.199999999999992,55.0,0
22.39999999999999,55.0,0
22.59999999999999,55.0,0
22.79999999999999,55.0,1
22.99999999999999,55.0,1
23.19999999999999,55.0,1
23.399999999999988,55.0,1
23.599999999999987,55.0,1
23.799999999999983,55.0,1
23.999999999999982,55.0,1
24.199999999999985,55.0,1
24.399999999999984,55.0,1
24.599999999999984,55.0,1
24.799999999999983,55.0,1
24.999999999999982,55.0,1
25.19999999999998,55.0,1
25.39999999999998,55.0,1
25.59999999999998,55.0,2
25.79999999999998,55.0,2
25.99999999999998,55.0,2
26.199999999999974,55.0,2
26.399999999999977,55.0,2
26.599999999999977,55.0,2
26.799999999999976,55.0,2
26.99999999999997,55.0,2
27.19999999999997,55.0,2
27.399999999999974,55.0,2
27.599999999999973,55.0,2
27.79999999999997,55.0,2
27.99999999999997,55.0,2
28.19999999999997,55.0,2
28.39999999999997,55.0,2
28.59999999999997,55.0,2
28.79999999999997,55.0,2
28.999999999999968,55.0,2
29.199999999999967,55.0,2
29.399999999999967,55.0,2
29.59999999999997,55.0,2
29.799999999999965,55.0,2
20.0,56.0,0
20.2,56.0,0
20.4,56.0,0
20.6,56.0,0
20.8,56.0,0
21.0,56.0,0
21.2,56.0,0
21.399999999999995,56.0,0
21.599999999999994,56.0,0
21.799999999999997,56.0,0
21.999999999999996,56.0,0
22.199999999999992,56.0,0
22.39999999999999,56.0,0
22.59999999999999,56.0,0
22.79999999999999,56.0,1
22.99999999999999,56.0,1
23.19999999999999,56.0,1
23.399999999999988,56.0,1
23.599999999999987,56.0,1
23.799999999999983,56.0,1
23.999999999999982,56.0,1
24.199999999999985,56.0,1
24.399999999999984,56.0,1
24.599999999999984,56.0,1
24.799999999999983,56.0,1
24.999999999999982,56.0,1
25.19999999999998,56.0,1
25.39999999999998,56.0,1
25.59999999999998,56.0,2
25.79999999999998,56.0,2
25.99999999999998,56.0,2
26.199999999999974,56.0,2
26.399999999999977,56.0,2
26.599999999999977,56.0,2
26.799999999999976,56.0,2
26.99999999999997,56.0,2
27.19999999999997,56.0,2
27.399999999999974,56.0,2
27.599999999999973,56.0,2
27.79999999999997,56.0,2
27.99999999999997,56.0,2
28.19999999999997,56.0,2
28.39999999999997,56.0,2
28.59999999999997,56.0,2
28.79999999999997,56.0,2
28.999999999999968,56.0,2
29.199999999999967,56.0,2
29.399999999999967,56.0,2
29.59999999999997,56.0,2
29.799999999999965,56.0,2
20.0,57.0,0
20.2,57.0,0
20.4,57.0,0
20.6,57.0,0
20.8,57.0,0
21.0,57.0,0
21.2,57.0,0
21.399999999999995,57.0,0
21.599999999999994,57.0,0
21.799999999999997,57.0,0
21.999999999999996,57.0,0
22.199999999999992,57.0,0
22.39999999999999,57.0,0
22.59999999999999,57.0,0
22.79999999999999,57.0,1
22.99999999999999,57.0,1
23.19999999999999,57.0,1
23.399999999999988,57.0,1
23.599999999999987,57.0,1
23.799999999999983,57.0,1
23.999999999999982,57.0,1
24.199999999999985,57.0,1
24.399999999999984,57.0,1
24.599999999999984,57.0,1
24.799999999999983,57.0,1
24.999999999999982,57.0,1
25.19999999999998,57.0,1
25.39999999999998,57.0,1
25.59999999999998,57.0,2
25.79999999999998,57.0,2
25.99999999999998,57.0,2
26.199999999999974,57.0,2
26.399999999999977,57.0,2
26.599999999999977,57.0,2
26.799999999999976,57.0,2
26.99999999999997,57.0,2
27.19999999999997,57.0,2
27.399999999999974,57.0,2
27.599999999999973,57.0,2
27.79999999999997,57.0,2
27.99999999999997,57.0,2
28.19999999999997,57.0,2
28.39999999999997,57.0,2
28.59999999999997,57.0,2
28.79999999999997,57.0,2
28.999999999999968,57.0,2
29.199999999999967,57.0,2
29.399999999999967,57.0,2
29.59999999999997,57.0,2
29.799999999999965,57.0,2
20.0,58.0,0
20.2,58.0,0
20.4,58.0,0
20.6,58.0,0
20.8,58.0,0
21.0,58.0,0
21.2,58.0,0
21.399999999999995,58.0,0
21.599999999999994,58.0,0
21.799999999999997,58.0,0
21.999999999999996,58.0,0
22.199999999999992,58.0,0
22.39999999999999,58.0,0
22.59999999999999,58.0,1
22.79999999999999,58.0,1
22.99999999999999,58.0,1
23.19999999999999,58.0,1
23.399999999999988,58.0,1
23.599999999999987,58.0,1
23.799999999999983,58.0,1
23.999999999999982,58.0,1
24.199999999999985,58.0,1
24.399999999999984,58.0,1
24.599999999999984,58.0,1
24.799999999999983,58.0,1
24.999999999999982,58.0,1
25.19999999999998,58.0,1
25.39999999999998,58.0,1
25.59999999999998,58.0,2
25.79999999999998,58.0,2
25.99999999999998,58.0,2
26.199999999999974,58.0,2
26.399999999999977,58.0,2
26.599999999999977,58.0,2
26.799999999999976,58.0,2
26.99999999999997,58.0,2
27.19999999999997,58.0,2
27.399999999999974,58.0,2
27.599999999999973,58.0,2
27.79999999999997,58.0,2
27.99999999999997,58.0,2
28.19999999999997,58.0,2
28.39999999999997,58.0,2
28.59999999999997,58.0,2
28.79999999999997,58.0,2
28.999999999999968,58.0,2
29.199999999999967,58.0,2
29.399999999999967,58.0,2
29.59999999999997,58.0,2
29.799999999999965,58.0,2
20.0,59.0,0
20.2,59.0,0
20.4,59.0,0
20.6,59.0,0
20.8,59.0,0
21.0,59.0,0
21.2,59.0,0
21.399999999999995,59.0,0
21.599999999999994,59.0,0
21.799999999999997,59.0,0
21.999999999999996,59.0,0
22.199999999999992,59.0,0
22.39999999999999,59.0,0
22.59999999999999,59.0,1
22.79999999999999,59.0,1
22.99999999999999,59.0,1
23.19999999999999,59.0,1
23.399999999999988,59.0,1
23.599999999999987,59.0,1
23.799999999999983,59.0,1
23.999999999999982,59.0,1
24.199999999999985,59.0,1
24.399999999999984,59.0,1
24.599999999999984,59.0,1
24.799999999999983,59.0,1
24.999999999999982,59.0,1
25.19999999999998,59.0,1
25.39999999999998,59.0,1
25.59999999999998,59.0,2
25.79999999999998,59.0,2
25.99999999999998,59.0,2
26.199999999999974,59.0,2
26.399999999999977,59.0,2
26.599999999999977,59.0,2
26.799999999999976,59.0,2
26.99999999999997,59.0,2
27.19999999999997,59.0,2
27.399999999999974,59.0,2
27.599999999999973,59.0,2
27.79999999999997,59.0,2
27.99999999999997,59.0,2
28.19999999999997,59.0,2
28.39999999999997,59.0,2
28.59999999999997,59.0,2
28.79999999999997,59.0,2
28.999999999999968,59.0,2
29.199999999999967,59.0,2
29.399999999999967,59.0,2
29.59999999999997,59.0,2
29.799999999999965,59.0,2
20.0,60.0,0
20.2,60.0,0
20.4,60.0,0
20.6,60.0,0
20.8,60.0,0
21.0,60.0,0
21.2,60.0,0
21.399999999999995,60.0,0
21.599999999999994,60.0,0
21.799999999999997,60.0,0
21.999999999999996,60.0,0
22.199999999999992,60.0,0
22.39999999999999,60.0,0
22.59999999999999,60.0,1
22.79999999999999,60.0,1
22.99999999999999,60.0,1
23.19999999999999,60.0,1
23.399999999999988,60.0,1
23.599999999999987,60.0,1
23.799999999999983,60.0,1
23.999999999999982,60.0,1
24.199999999999985,60.0,1
24.399999999999984,60.0,1
24.599999999999984,60.0,1
24.799999999999983,60.0,1
24.999999999999982,60.0,1
25.19999999999998,60.0,1
25.39999999999998,60.0,1
25.59999999999998,60.0,2
25.79999999999998,60.0,2
25.99999999999998,60.0,2
26.199999999999974,60.0,2
26.399999999999977,60.0,2
26.599999999999977,60.0,2
26.799999999999976,60.0,2
26.99999999999997,60.0,2
27.19999999999997,60.0,2
27.399999999999974,60.0,2
27.599999999999973,60.0,2
27.79999999999997,60.0,2
27.99999999999997,60.0,2
28.19999999999997,60.0,2
28.39999999999997,60.0,2
28.59999999999997,60.0,2
28.79999999999997,60.0,2
28.999999999999968,60.0,2
29.199999999999967,60.0,2
29.399999999999967,60.0,2
29.59999999999997,60.0,2
29.799999999999965,60.0,2
20.0,61.0,0
20.2,61.0,0
20.4,61.0,0
20.6,61.0,0
20.8,61.0,0
21.0,61.0,0
21.2,61.0,0
21.399999999999995,61.0,0
21.599999999999994,61.0,0
21.799999999999997,61.0,0
21.999999999999996,61.0,0
22.199999999999992,61.0,0
22.39999999999999,61.0,0
22.59999999999999,61.0,1
22.79999999999999,61.0,1
22.99999999999999,61.0,1
23.19999999999999,61.0,1
23.399999999999988,61.0,1
23.599999999999987,61.0,1
23.799999999999983,61.0,1
23.999999999999982,61.0,1
24.199999999999985,61.0,1
24.399999999999984,61.0,1
24.599999999999984,61.0,1
24.799999999999983,61.0,1
24.999999999999982,61.0,1
25.19999999999998,61.0,1
25.39999999999998,61.0,2
25.59999999999998,61.0,2
25.79999999999998,61.0,2
25.99999999999998,61.0,2
26.199999999999974,61.0,2
26.399999999999977,61.0,2
26.599999999999977,61.0,2
26.799999999999976,61.0,2
26.99999999999997,61.0,2
27.19999999999997,61.0,2
27.399999999999974,61.0,2
27.599999999999973,61.0,2
27.79999999999997,61.0,2
27.99999999999997,61.0,2
28.19999999999997,61.0,2
28.39999999999997,61.0,2
28.59999999999997,61.0,2
28.79999999999997,61.0,2
28.999999999999968,61.0,2
29.199999999999967,61.0,2
29.399999999999967,61.0,2
29.59999999999997,61.0,2
29.799999999999965,61.0,2
20.0,62.0,0
20.2,62.0,0
20.4,62.0,0
20.6,62.0,0
20.8,62.0,0
21.0,62.0,0
21.2,62.0,0
21.399999999999995,62.0,0
21.599999999999994,62.0,0
21.799999999999997,62.0,0
21.999999999999996,62.0,0
22.199999999999992,62.0,0
22.39999999999999,62.0,0
22.59999999999999,62.0,1
22.79999999999999,62.0,1
22.99999999999999,62.0,1
23.19999999999999,62.0,1
23.399999999999988,62.0,1
23.599999999999987,62.0,1
23.799999999999983,62.0,1
23.999999999999982,62.0,1
24.199999999999985,62.0,1
24.399999999999984,62.0,1
24.599999999999984,62.0,1
24.799999999999983,62.0,1
24.999999999999982,62.0,1
25.19999999999998,62.0,1
25.39999999999998,62.0,2
25.59999999999998,62.0,2
25.79999999999998,62.0,2
25.99999999999998,62.0,2
26.199999999999974,62.0,2
26.399999999999977,62.0,2
26.599999999999977,62.0,2
26.799999999999976,62.0,2
26.99999999999997,62.0,2
27.19999999999997,62.0,2
27.399999999999974,62.0,2
27.599999999999973,62.0,2
27.79999999999997,62.0,2
27.99999999999997,62.0,2
28.19999999999997,62.0,2
28.39999999999997,62.0,2
28.59999999999997,62.0,2
28.79999999999997,62.0,2
28.999999999999968,62.0,2
29.199999999999967,62.0,2
29.399999999999967,62.0,2
29.59999999999997,62.0,2
29.799999999999965,62.0,2
20.0,63.0,0
20.2,63.0,0
20.4,63.0,0
20.6,63.0,0
20.8,63.0,0
21.0,63.0,0
21.2,63.0,0
21.399999999999995,63.0,0
21.599999999999994,63.0,0
21.799999999999997,63.0,0
21.999999999999996,63.0,0
22.199999999999992,63.0,0
22.39999999999999,63.0,0
22.59999999999999,63.0,1
22.79999999999999,63.0,1
22.99999999999999,63.0,1
23.19999999999999,63.0,1
23.399999999999988,63.0,1
23.599999999999987,63.0,1
23.799999999999983,63.0,1
23.999999999999982,63.0,1
24.199999999999985,63.0,1
24.399999999999984,63.0,1
24.599999999999984,63.0,1
24.799999999999983,63.0,1
24.999999999999982,63.0,1
25.19999999999998,63.0,1
25.39999999999998,63.0,2
25.59999999999998,63.0,2
25.79999999999998,63.0,2
25.99999999999998,63.0,2
26.199999999999974,63.0,2
26.399999999999977,63.0,2
26.599999999999977,63.0,2
26.799999999999976,63.0,2
26.99999999999997,63.0,2
27.19999999999997,63.0,2
27.399999999999974,63.0,2
27.599999999999973,63.0,2
27.79999999999997,63.0,2
27.99999999999997,63.0,2
28.19999999999997,63.0,2
28.39999999999997,63.0,2
28.59999999999997,63.0,2
28.79999999999997,63.0,2
28.999999999999968,63.0,2
29.199999999999967,63.0,2
29.399999999999967,63.0,2
29.59999999999997,63.0,2
29.799999999999965,63.0,2
20.0,64.0,0
20.2,64.0,0
20.4,64.0,0
20.6,64.0,0
20.8,64.0,0
21.0,64.0,0
21.2,64.0,0
21.399999999999995,64.0,0
21.599999999999994,64.0,0
21.799999999999997,64.0,0
21.999999999999996,64.0,0
22.199999999999992,64.0,0
22.39999999999999,64.0,0
22.59999999999999,64.0,1
22.79999999999999,64.0,1
22.99999999999999,64.0,1
23.19999999999999,64.0,1
23.399999999999988,64.0,1
23.599999999999987,64.0,1
23.799999999999983,64.0,1
23.999999999999982,64.0,1
24.199999999999985,64.0,1
24.399999999999984,64.0,1
24.599999999999984,64.0,1
24.799999999999983,64.0,1
24.999999999999982,64.0,1
25.19999999999998,64.0,1
25.39999999999998,64.0,2
25.59999999999998,64.0,2
25.79999999999998,64.0,2
25.99999999999998,64.0,2
26.199999999999974,64.0,2
26.399999999999977,64.0,2
26.599999999999977,64.0,2
26.799999999999976,64.0,2
26.99999999999997,64.0,2
27.19999999999997,64.0,2
27.399999999999974,64.0,2
27.599999999999973,64.0,2
27.79999999999997,64.0,2
27.99999999999997,64.0,2
28.19999999999997,64.0,2
28.39999999999997,64.0,2
28.59999999999997,64.0,2
28.79999999999997,64.0,2
28.999999999999968,64.0,2
29.199999999999967,64.0,2
29.399999999999967,64.0,2
29.59999999999997,64.0,2
29.799999999999965,64.0,2
20.0,65.0,0
20.2,65.0,0
20.4,65.0,0
20.6,65.0,0
20.8,65.0,0
21.0,65.0,0
21.2,65.0,0
21.399999999999995,65.0,0
21.599999999999994,65.0,0
21.799999999999997,65.0,0
21.999999999999996,65.0,0
22.199999999999992,65.0,0
22.39999999999999,65.0,0
22.59999999999999,65.0,1
22.79999999999999,65.0,1
22.99999999999999,65.0,1
23.19999999999999,65.0,1
23.399999999999988,65.0,1
23.599999999999987,65.0,1
23.799999999999983,65.0,1
23.999999999999982,65.0,1
24.199999999999985,65.0,1
24.399999999999984,65.0,1
24.599999999999984,65.0,1
24.799999999999983,65.0,1
24.999999999999982,65.0,1
25.19999999999998,65.0,1
25.39999999999998,65.0,2
25.59999999999998,65.0,2
25.79999999999998,65.0,2
25.99999999999998,65.0,2
26.199999999999974,65.0,2
26.399999999999977,65.0,2
26.599999999999977,65.0,2
26.799999999999976,65.0,2
26.99999999999997,65.0,2
27.19999999999997,65.0,2
27.399999999999974,65.0,2
27.599999999999973,65.0,2
27.79999999999997,65.0,2
27.99999999999997,65.0,2
28.19999999999997,65.0,2
28.39999999999997,65.0,2
28.59999999999997,65.0,2
28.79999999999997,65.0,2
28.999999999999968,65.0,2
29.199999999999967,65.0,2
29.399999999999967,65.0,2
29.59999999999997,65.0,2
29.799999999999965,65.0,2
20.0,66.0,0
20.2,66.0,0
20.4,66.0,0
20.6,66.0,0
20.8,66.0,0
21.0,66.0,0
21.2,66.0,0
21.399999999999995,66.0,0
21.599999999999994,66.0,0
21.799999999999997,66.0,0
21.999999999999996,66.0,0
22.199999999999992,66.0,0
22.39999999999999,66.0,0
22.59999999999999,66.0,1
22.79999999999999,66.0,1
22.99999999999999,66.0,1
23.19999999999999,66.0,1
23.399999999999988,66.0,1
23.599999999999987,66.0,1
23.799999999999983,66.0,1
23.999999999999982,66.0,1
24.199999999999985,66.0,1
24.399999999999984,66.0,1
24.599999999999984,66.0,1
24.799999999999983,66.0,1
24.999999999999982,66.0,1
25.19999999999998,66.0,1
25.39999999999998,66.0,2
25.59999999999998,66.0,2
25.79999999999998,66.0,2
25.99999999999998,66.0,2
26.199999999999974,66.0,2
26.399999999999977,66.0,2
26.599999999999977,66.0,2
26.799999999999976,66.0,2
26.99999999999997,66.0,2
27.19999999999997,66.0,2
27.399999999999974,66.0,2
27.599999999999973,66.0,2
27.79999999999997,66.0,2
27.99999999999997,66.0,2
28.19999999999997,66.0,2
28.39999999999997,66.0,2
28.59999999999997,66.0,2
28.79999999999997,66.0,2
28.999999999999968,66.0,2
29.199999999999967,66.0,2
29.399999999999967,66.0,2
29.59999999999997,66.0,2
29.799999999999965,66.0,2
20.0,67.0,0
20.2,67.0,0
20.4,67.0,0
20.6,67.0,0
20.8,67.0,0
21.0,67.0,0
21.2,67.0,0
21.399999999999995,67.0,0
21.599999999999994,67.0,0
21.799999999999997,67.0,0
21.999999999999996,67.0,0
22.199999999999992,67.0,0
22.39999999999999,67.0,0
22.59999999999999,67.0,1
22.79999999999999,67.0,1
22.99999999999999,67.0,1
23.19999999999999,67.0,1
23.399999999999988,67.0,1
23.599999999999987,67.0,1
23.799999999999983,67.0,1
23.999999999999982,67.0,1
24.199999999999985,67.0,1
24.399999999999984,67.0,1
24.599999999999984,67.0,1
24.799999999999983,67.0,1
24.999999999999982,67.0,1
25.19999999999998,67.0,1
25.39999999999998,67.0,2
25.59999999999998,67.0,2
25.79999999999998,67.0,2
25.99999999999998,67.0,2
26.199999999999974,67.0,2
26.399999999999977,67.0,2
26.599999999999977,67.0,2
26.799999999999976,67.0,2
26.99999999999997,67.0,2
27.19999999999997,67.0,2
27.399999999999974,67.0,2
27.599999999999973,67.0,2
27.79999999999997,67.0,2
27.99999999999997,67.0,2
28.19999999999997,67.0,2
28.39999999999997,67.0,2
28.59999999999997,67.0,2
28.79999999999997,67.0,2
28.999999999999968,67.0,2
29.199999999999967,67.0,2
29.399999999999967,67.0,2
29.59999999999997,67.0,2
29.799999999999965,67.0,2
20.0,68.0,0
20.2,68.0,0
20.4,68.0,0
20.6,68.0,0
20.8,68.0,0
21.0,68.0,0
21.2,68.0,0
21.399999999999995,68.0,0
21.599999999999994,68.0,0
21.799999999999997,68.0,0
21.999999999999996,68.0,0
22.199999999999992,68.0,0
22.39999999999999,68.0,1
22.59999999999999,68.0,1
22.79999999999999,68.0,1
22.99999999999999,68.0,1
23.19999999999999,68.0,1
23.399999999999988,68.0,1
23.599999999999987,68.0,1
23.799999999999983,68.0,1
23.999999999999982,68.0,1
24.199999999999985,68.0,1
24.399999999999984,68.0,1
24.599999999999984,68.0,1
24.799999999999983,68.0,1
24.999999999999982,68.0,1
25.19999999999998,68.0,1
25.39999999999998,68.0,2
25.59999999999998,68.0,2
25.79999999999998,68.0,2
25.99999999999998,68.0,2
26.199999999999974,68.0,2
26.399999999999977,68.0,2
26.599999999999977,68.0,2
26.799999999999976,68.0,2
26.99999999999997,68.0,2
27.19999999999997,68.0,2
27.399999999999974,68.0,2
27.599999999999973,68.0,2
27.79999999999997,68.0,2
27.99999999999997,68.0,2
28.19999999999997,68.0,2
28.39999999999997,68.0,2
28.59999999999997,68.0,2
28.79999999999997,68.0,2
28.999999999999968,68.0,2
29.199999999999967,68.0,2
29.399999999999967,68.0,2
29.59999999999997,68.0,2
29.799999999999965,68.0,2
20.0,69.0,0
20.2,69.0,0
20.4,69.0,0
20.6,69.0,0
20.8,69.0,0
21.0,69.0,0
21.2,69.0,0
21.399999999999995,69.0,0
21.599999999999994,69.0,0
21.799999999999997,69.0,0
21.999999999999996,69.0,0
22.199999999999992,69.0,0
22.39999999999999,69.0,1
22.59999999999999,69.0,1
22.79999999999999,69.0,1
22.99999999999999,69.0,1
23.19999999999999,69.0,1
23.399999999999988,69.0,1
23.599999999999987,69.0,1
23.799999999999983,69.0,1
23.999999999999982,69.0,1
24.199999999999985,69.0,1
24.399999999999984,69.0,1
24.599999999999984,69.0,1
24.799999999999983,69.0,1
24.999999999999982,69.0,1
25.19999999999998,69.0,1
25.39999999999998,69.0,2
25.59999999999998,69.0,2
25.79999999999998,69.0,2
25.99999999999998,69.0,2
26.199999999999974,69.0,2
26.399999999999977,69.0,2
26.599999999999977,69.0,2
26.799999999999976,69.0,2
26.99999999999997,69.0,2
27.19999999999997,69.0,2
27.399999999999974,69.0,2
27.599999999999973,69.0,2
27.79999999999997,69.0,2
27.99999999999997,69.0,2
28.19999999999997,69.0,2
28.39999999999997,69.0,2
28.59999999999997,69.0,2
28.79999999999997,69.0,2
28.999999999999968,69.0,2
29.199999999999967,69.0,2
29.399999999999967,69.0,2
29.59999999999997,69.0,2
29.799999999999965,69.0,2
20.0,70.0,0
20.2,70.0,0
20.4,70.0,0
20.6,70.0,0
20.8,70.0,0
21.0,70.0,0
21.2,70.0,0
21.399999999999995,70.0,0
21.599999999999994,70.0,0
21.799999999999997,70.0,0
21.999999999999996,70.0,0
22.199999999999992,70.0,0
22.39999999999999,70.0,1
22.59999999999999,70.0,1
22.79999999999999,70.0,1
22.99999999999999,70.0,1
23.19999999999999,70.0,1
23.399999999999988,70.0,1
23.599999999999987,70.0,1
23.799999999999983,70.0,1
23.999999999999982,70.0,1
24.199999999999985,70.0,1
24.399999999999984,70.0,1
24.599999999999984,70.0,1
24.799999999999983,70.0,1
24.999999999999982,70.0,1
25.19999999999998,70.0,2
25.39999999999998,70.0,2
25.59999999999998,70.0,2
25.79999999999998,70.0,2
25.99999999999998,70.0,2
26.199999999999974,70.0,2
26.399999999999977,70.0,2
26.599999999999977,70.0,2
26.799999999999976,70.0,2
26.99999999999997,70.0,2
27.19999999999997,70.0,2
27.399999999999974,70.0,2
27.599999999999973,70.0,2
