no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,09:00:00,5,22.2,15.7
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,09:30:00,5,22.6,16.3
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,10:00:00,5,22.9,16.8
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,10:30:00,5,24.0,16.4
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,2.0,1,2.0,1,2021/1/10,11:00:00,5,24.6,16.3
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,2.0,1,2.0,1,2021/1/10,11:30:00,5,24.9,16.2
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,2.0,1,1.0,1,2021/1/10,12:00:00,5,25.0,16.3
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,2.0,1,2.0,1,2021/1/10,14:30:00,5,25.3,13.6
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,2.0,1,1.0,1,2021/1/10,15:00:00,5,25.4,14.7
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,15:30:00,5,25.7,15.2
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,16:00:00,5,25.3,15.9
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,16:30:00,5,25.0,16.5
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,17:00:00,5,24.9,16.8
3,1,23,173.0,85.0,28.4,1.28,0,-1,0,1.0,1,2.0,1,2021/1/10,17:30:00,5,24.7,16.8
16,1,22,180.0,66.0,20.37,2.27,1,-1,1,1.0,1,2.0,1,2021/1/10,09:00:00,5,22.2,15.7
