no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/24,11:30:00,5,25.4,54.1
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/24,12:00:00,5,25.7,55.0
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/24,14:30:00,5,25.6,60.3
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/24,15:00:00,5,26.1,60.3
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/24,15:30:00,5,26.4,60.7
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,2.0,1,1.0,0,2021/7/24,16:00:00,5,26.6,61.9
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,2.0,0,1.0,0,2021/7/24,16:30:00,5,26.9,61.4
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,2.0,1,-1.0,0,2021/7/24,17:00:00,5,27.1,61.0
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/24,17:30:00,5,27.2,60.9
19,1,24,190.0,65.0,18.01,0.96,2,1,0,1.0,1,0.0,0,2021/7/24,09:00:00,5,23.7,53.6
19,1,24,190.0,65.0,18.01,0.96,2,1,0,1.0,1,0.0,0,2021/7/24,09:30:00,5,23.9,54.8
19,1,24,190.0,65.0,18.01,0.96,2,1,0,1.0,1,0.0,0,2021/7/24,10:00:00,5,24.0,54.1
19,1,24,190.0,65.0,18.01,0.96,2,1,0,0.0,1,1.0,0,2021/7/24,10:30:00,5,24.0,53.7
19,1,24,190.0,65.0,18.01,0.96,2,1,0,0.0,1,1.0,0,2021/7/24,11:00:00,5,24.1,53.6
19,1,24,190.0,65.0,18.01,0.96,2,1,0,1.0,1,1.0,0,2021/7/24,11:30:00,5,25.4,54.1
19,1,24,190.0,65.0,18.01,0.96,2,1,0,1.0,1,1.0,0,2021/7/24,12:00:00,5,25.7,55.0
19,1,24,190.0,65.0,18.01,0.96,2,1,0,2.0,1,0.0,0,2021/7/24,14:30:00,5,25.6,60.3
19,1,24,190.0,65.0,18.01,0.96,2,1,0,2.0,1,0.0,0,2021/7/24,15:00:00,5,26.1,60.3
19,1,24,190.0,65.0,18.01,0.96,2,1,0,2.0,1,0.0,0,2021/7/24,15:30:00,5,26.4,60.7
19,1,24,190.0,65.0,18.01,0.96,2,1,0,2.0,1,0.0,0,2021/7/24,16:00:00,5,26.6,61.9
19,1,24,190.0,65.0,18.01,0.96,2,1,0,1.0,1,0.0,0,2021/7/24,16:30:00,5,26.9,61.4
19,1,24,190.0,65.0,18.01,0.96,2,1,0,2.0,1,0.0,0,2021/7/24,17:00:00,5,27.1,61.0
19,1,24,190.0,65.0,18.01,0.96,2,1,0,1.0,1,0.0,0,2021/7/24,17:30:00,5,27.2,60.9
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,1.0,1,0.0,0,2021/7/24,09:00:00,5,23.7,53.6
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,1.0,1,0.0,0,2021/7/24,09:30:00,5,23.9,54.8
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,1.0,1,0.0,0,2021/7/24,10:00:00,5,24.0,54.1
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,1.0,1,0.0,0,2021/7/24,10:30:00,5,24.0,53.7
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,1.0,1,0.0,0,2021/7/24,11:00:00,5,24.1,53.6
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,1.0,1,0.0,0,2021/7/24,11:30:00,5,25.4,54.1
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,1.0,1,0.0,0,2021/7/24,12:00:00,5,25.7,55.0
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,2.0,1,0.0,0,2021/7/24,14:30:00,5,25.6,60.3
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,2.0,1,0.0,0,2021/7/24,15:00:00,5,26.1,60.3
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,2.0,0,-1.0,0,2021/7/24,15:30:00,5,26.4,60.7
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,2.0,0,-1.0,0,2021/7/24,16:00:00,5,26.6,61.9
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,2.0,0,-1.0,0,2021/7/24,16:30:00,5,26.9,61.4
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,2.0,0,-1.0,0,2021/7/24,17:00:00,5,27.1,61.0
28,0,22,160.0,45.0,17.58,0.94,1,-1,0,2.0,0,-1.0,0,2021/7/24,17:30:00,5,27.2,60.9
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,09:00:00,5,23.7,53.6
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,09:30:00,5,23.9,54.8
30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,1,0.0,0,2021/7/24,10:00:00,5,24.0,54.1
30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,1,0.0,0,2021/7/24,10:30:00,5,24.0,53.7
30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,1,0.0,0,2021/7/24,11:00:00,5,24.1,53.6
30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,1,0.0,0,2021/7/24,11:30:00,5,25.4,54.1
30,1,31,180.0,66.0,20.37,0.59,1,0,1,1.0,1,-1.0,0,2021/7/24,12:00:00,5,25.7,55.0
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,14:30:00,5,25.6,60.3
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,15:00:00,5,26.1,60.3
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,15:30:00,5,26.4,60.7
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,16:00:00,5,26.6,61.9
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,16:30:00,5,26.9,61.4
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,17:00:00,5,27.1,61.0
30,1,31,180.0,66.0,20.37,0.59,1,0,1,2.0,0,-1.0,0,2021/7/24,17:30:00,5,27.2,60.9
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,1.0,1,-1.0,0,2021/7/24,09:00:00,5,23.7,53.6
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,1.0,1,-1.0,0,2021/7/24,09:30:00,5,23.9,54.8
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,1.0,1,0.0,0,2021/7/24,10:00:00,5,24.0,54.1
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,0.0,1,-1.0,0,2021/7/24,10:30:00,5,24.0,53.7
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,1.0,1,0.0,0,2021/7/24,11:00:00,5,24.1,53.6
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,1.0,1,0.0,0,2021/7/24,11:30:00,5,25.4,54.1
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,1.0,1,0.0,0,2021/7/24,12:00:00,5,25.7,55.0
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,2.0,0,1.0,0,2021/7/24,14:30:00,5,25.6,60.3
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,2.0,0,1.0,0,2021/7/24,15:00:00,5,26.1,60.3
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,2.0,0,1.0,0,2021/7/24,15:30:00,5,26.4,60.7
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,2.0,0,-1.0,0,2021/7/24,16:00:00,5,26.6,61.9
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,2.0,0,-1.0,0,2021/7/24,16:30:00,5,26.9,61.4
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,2.0,0,0.0,0,2021/7/24,17:00:00,5,27.1,61.0
45,1,22,171.0,57.0,19.49,0.97,1,0,-1,1.0,1,-1.0,0,2021/7/24,17:30:00,5,27.2,60.9
46,1,22,179.0,77.0,24.03,0.89,1,1,1,2.0,0,-1.0,0,2021/7/24,09:00:00,5,23.7,53.6
46,1,22,179.0,77.0,24.03,0.89,1,1,1,1.0,0,-1.0,0,2021/7/24,09:30:00,5,23.9,54.8
46,1,22,179.0,77.0,24.03,0.89,1,1,1,1.0,1,0.0,0,2021/7/24,10:00:00,5,24.0,54.1
46,1,22,179.0,77.0,24.03,0.89,1,1,1,1.0,1,0.0,0,2021/7/24,10:30:00,5,24.0,53.7
46,1,22,179.0,77.0,24.03,0.89,1,1,1,1.0,1,0.0,0,2021/7/24,11:00:00,5,24.1,53.6
46,1,22,179.0,77.0,24.03,0.89,1,1,1,1.0,1,-1.0,0,2021/7/24,11:30:00,5,25.4,54.1
46,1,22,179.0,77.0,24.03,0.89,1,1,1,2.0,0,-1.0,0,2021/7/24,12:00:00,5,25.7,55.0
46,1,22,179.0,77.0,24.03,0.89,1,1,1,1.0,1,0.0,0,2021/7/24,14:30:00,5,25.6,60.3
46,1,22,179.0,77.0,24.03,0.89,1,1,1,2.0,1,0.0,0,2021/7/24,15:00:00,5,26.1,60.3
46,1,22,179.0,77.0,24.03,0.89,1,1,1,2.0,0,0.0,0,2021/7/24,15:30:00,5,26.4,60.7
46,1,22,179.0,77.0,24.03,0.89,1,1,1,2.0,0,0.0,0,2021/7/24,16:00:00,5,26.6,61.9
46,1,22,179.0,77.0,24.03,0.89,1,1,1,2.0,0,0.0,0,2021/7/24,16:30:00,5,26.9,61.4
46,1,22,179.0,77.0,24.03,0.89,1,1,1,1.0,1,0.0,0,2021/7/24,17:00:00,5,27.1,61.0
46,1,22,179.0,77.0,24.03,0.89,1,1,1,1.0,1,0.0,0,2021/7/24,17:30:00,5,27.2,60.9
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,0.0,1,0.0,0,2021/7/24,09:00:00,5,23.7,53.6
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,0.0,1,1.0,0,2021/7/24,09:30:00,5,23.9,54.8
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,0.0,0,1.0,0,2021/7/24,10:00:00,5,24.0,54.1
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,0.0,0,1.0,0,2021/7/24,10:30:00,5,24.0,53.7
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,1.0,1,0.0,0,2021/7/24,11:00:00,5,24.1,53.6
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,1.0,1,0.0,0,2021/7/24,11:30:00,5,25.4,54.1
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,1.0,1,0.0,0,2021/7/24,12:00:00,5,25.7,55.0
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/24,14:30:00,5,25.6,60.3
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/24,15:00:00,5,26.1,60.3
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/24,15:30:00,5,26.4,60.7
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/24,16:00:00,5,26.6,61.9
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/24,16:30:00,5,26.9,61.4
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/24,17:00:00,5,27.1,61.0
49,0,23,170.0,60.0,20.76,0.88,1,-1,-1,2.0,0,-1.0,0,2021/7/24,17:30:00,5,27.2,60.9
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,0.0,1,-1.0,0,2021/7/24,09:00:00,5,23.7,53.6
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,0.0,1,0.0,0,2021/7/24,09:30:00,5,23.9,54.8
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,1.0,1,1.0,0,2021/7/24,10:00:00,5,24.0,54.1
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,0.0,1,-1.0,0,2021/7/24,10:30:00,5,24.0,53.7
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,1.0,1,1.0,0,2021/7/24,11:00:00,5,24.1,53.6
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,1.0,1,0.0,0,2021/7/24,11:30:00,5,25.4,54.1
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,1.0,1,0.0,0,2021/7/24,12:00:00,5,25.7,55.0
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,2.0,0,1.0,0,2021/7/24,14:30:00,5,25.6,60.3
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,2.0,0,1.0,0,2021/7/24,15:00:00,5,26.1,60.3
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,2.0,0,1.0,0,2021/7/24,15:30:00,5,26.4,60.7
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,2.0,0,1.0,0,2021/7/24,16:00:00,5,26.6,61.9
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,2.0,0,1.0,0,2021/7/24,16:30:00,5,26.9,61.4
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,1.0,0,-1.0,0,2021/7/24,17:00:00,5,27.1,61.0
57,1,22,170.0,68.0,23.53,1.23,1,0,-1,1.0,1,-1.0,0,2021/7/24,17:30:00,5,27.2,60.9
