no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,1.0,1,0.0,0,2021/7/27,09:00:00,5,23.0,52.3
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,1.0,1,0.0,0,2021/7/27,09:30:00,5,23.4,52.6
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,1.0,1,1.0,0,2021/7/27,10:00:00,5,23.4,52.3
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,0.0,1,1.0,0,2021/7/27,10:30:00,5,23.7,51.4
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,0.0,1,1.0,0,2021/7/27,11:00:00,5,23.9,50.9
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,1.0,1,0.0,0,2021/7/27,11:30:00,5,24.5,52.2
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,1.0,1,0.0,0,2021/7/27,12:00:00,5,24.9,54.8
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,2.0,1,-1.0,0,2021/7/27,14:30:00,5,24.9,61.0
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,1.0,1,0.0,0,2021/7/27,15:00:00,5,25.8,58.6
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,1.0,1,0.0,0,2021/7/27,15:30:00,5,26.3,59.4
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,2.0,1,-1.0,0,2021/7/27,16:00:00,5,26.9,57.7
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,2.0,0,-1.0,0,2021/7/27,16:30:00,5,27.1,57.1
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,2.0,0,-1.0,0,2021/7/27,17:00:00,5,27.2,57.2
14,1,24,181.0,70.0,21.37,1.16,1,-1,1,2.0,0,-1.0,0,2021/7/27,17:30:00,5,26.9,58.1
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/27,09:00:00,5,23.0,52.3
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/27,09:30:00,5,23.4,52.6
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,0.0,0,1.0,0,2021/7/27,10:00:00,5,23.4,52.3
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,0.0,1,0.0,0,2021/7/27,10:30:00,5,23.7,51.4
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/27,11:00:00,5,23.9,50.9
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/27,11:30:00,5,24.5,52.2
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/27,12:00:00,5,24.9,54.8
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/27,14:30:00,5,24.9,61.0
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,0.0,0,2021/7/27,15:00:00,5,25.8,58.6
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,1.0,1,-1.0,0,2021/7/27,15:30:00,5,26.3,59.4
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,2.0,0,-1.0,0,2021/7/27,16:00:00,5,26.9,57.7
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,2.0,0,-1.0,0,2021/7/27,16:30:00,5,27.1,57.1
18,0,22,163.0,48.0,18.07,1.09,1,-1,-1,2.0,0,-1.0,0,2021/7/27,17:00:00,5,27.2,57.2
