no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
4,1,24,183.0,80.0,23.89,0.96,1,1,1,1.0,1,0.0,0,2021/7/25,09:00:00,6,23.1,70.7
4,1,24,183.0,80.0,23.89,0.96,1,1,1,1.0,1,0.0,0,2021/7/25,09:30:00,6,23.4,68.3
4,1,24,183.0,80.0,23.89,0.96,1,1,1,1.0,1,0.0,0,2021/7/25,10:00:00,6,23.6,66.6
4,1,24,183.0,80.0,23.89,0.96,1,1,1,1.0,1,0.0,0,2021/7/25,10:30:00,6,23.7,64.4
4,1,24,183.0,80.0,23.89,0.96,1,1,1,2.0,1,0.0,0,2021/7/25,11:00:00,6,25.1,68.2
4,1,24,183.0,80.0,23.89,0.96,1,1,1,1.0,1,0.0,0,2021/7/25,11:30:00,6,25.8,67.1
4,1,24,183.0,80.0,23.89,0.96,1,1,1,1.0,1,0.0,0,2021/7/25,12:00:00,6,26.2,66.6
4,1,24,183.0,80.0,23.89,0.96,1,1,1,2.0,0,-1.0,0,2021/7/25,14:30:00,6,26.6,63.7
4,1,24,183.0,80.0,23.89,0.96,1,1,1,2.0,0,-1.0,0,2021/7/25,15:00:00,6,27.2,64.1
4,1,24,183.0,80.0,23.89,0.96,1,1,1,2.0,0,-1.0,0,2021/7/25,15:30:00,6,27.2,63.0
4,1,24,183.0,80.0,23.89,0.96,1,1,1,2.0,0,-1.0,0,2021/7/25,16:00:00,6,27.7,63.1
4,1,24,183.0,80.0,23.89,0.96,1,1,1,2.0,0,-1.0,0,2021/7/25,16:30:00,6,27.9,63.3
4,1,24,183.0,80.0,23.89,0.96,1,1,1,2.0,0,-1.0,0,2021/7/25,17:00:00,6,28.0,62.5
4,1,24,183.0,80.0,23.89,0.96,1,1,1,2.0,0,-1.0,0,2021/7/25,17:30:00,6,28.0,63.0
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,1,0.0,0,2021/7/25,09:00:00,5,23.9,63.4
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,1,0.0,0,2021/7/25,09:30:00,5,23.2,61.8
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,1,0.0,0,2021/7/25,10:00:00,5,22.8,60.7
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,0.0,0,1.0,0,2021/7/25,10:30:00,5,23.0,59.6
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,1,0.0,0,2021/7/25,11:00:00,5,24.5,59.1
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,1,0.0,0,2021/7/25,11:30:00,5,25.4,57.6
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,1,-1.0,0,2021/7/25,12:00:00,5,25.8,57.8
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,0,-1.0,0,2021/7/25,14:30:00,5,26.3,61.3
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,0,-1.0,0,2021/7/25,15:00:00,5,26.5,61.0
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/25,15:30:00,5,26.7,61.5
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/25,16:00:00,5,27.2,61.9
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,0,-1.0,0,2021/7/25,16:30:00,5,27.4,61.7
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,2.0,0,-1.0,0,2021/7/25,17:00:00,5,27.5,61.5
7,1,24,183.0,78.0,23.29,2.37,1,-1,-1,1.0,0,-1.0,0,2021/7/25,17:30:00,5,27.3,62.2
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/25,09:00:00,5,23.9,63.4
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,0.0,1,-1.0,0,2021/7/25,09:30:00,5,23.2,61.8
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,0.0,0,-1.0,0,2021/7/25,10:00:00,5,22.8,60.7
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,0.0,0,2021/7/25,10:30:00,5,23.0,59.6
13,1,23,175.0,60.0,19.59,1.68,1,0,-1,1.0,1,1.0,0,2021/7/25,11:00:00,5,24.5,59.1
