ta,hr,season
27.599999999999973,57,0
27.799999999999972,57,0
27.99999999999997,57,0
28.19999999999997,57,0
28.39999999999997,57,0
28.59999999999997,57,0
28.79999999999997,57,0
28.999999999999968,57,0
29.199999999999967,57,0
29.399999999999967,57,0
29.599999999999966,57,0
29.799999999999965,57,0
20.0,58,0
20.2,58,0
20.4,58,0
20.599999999999998,58,0
20.799999999999997,58,0
20.999999999999996,58,0
21.199999999999996,58,0
21.399999999999995,58,0
21.599999999999994,58,0
21.799999999999994,58,0
21.999999999999993,58,0
22.199999999999992,58,0
22.39999999999999,58,0
22.59999999999999,58,0
22.79999999999999,58,0
22.99999999999999,58,0
23.19999999999999,58,0
23.399999999999988,58,0
23.599999999999987,58,0
23.799999999999986,58,0
23.999999999999986,58,0
24.199999999999985,58,0
24.399999999999984,58,0
24.599999999999984,58,0
24.799999999999983,58,0
24.999999999999982,58,0
25.19999999999998,58,0
25.39999999999998,58,0
25.59999999999998,58,0
25.79999999999998,58,0
25.99999999999998,58,0
26.199999999999978,58,0
26.399999999999977,58,0
26.599999999999977,58,0
26.799999999999976,58,0
26.999999999999975,58,0
27.199999999999974,58,0
27.399999999999974,58,0
27.599999999999973,58,0
27.799999999999972,58,0
27.99999999999997,58,0
28.19999999999997,58,0
28.39999999999997,58,0
28.59999999999997,58,0
28.79999999999997,58,0
28.999999999999968,58,0
29.199999999999967,58,0
29.399999999999967,58,0
29.599999999999966,58,0
29.799999999999965,58,0
20.0,59,0
20.2,59,0
20.4,59,0
20.599999999999998,59,0
20.799999999999997,59,0
20.999999999999996,59,0
21.199999999999996,59,0
21.399999999999995,59,0
21.599999999999994,59,0
21.799999999999994,59,0
21.999999999999993,59,0
22.199999999999992,59,0
22.39999999999999,59,0
22.59999999999999,59,0
22.79999999999999,59,0
22.99999999999999,59,0
23.19999999999999,59,0
23.399999999999988,59,0
23.599999999999987,59,0
23.799999999999986,59,0
23.999999999999986,59,0
24.199999999999985,59,0
24.399999999999984,59,0
24.599999999999984,59,0
24.799999999999983,59,0
24.999999999999982,59,0
25.19999999999998,59,0
25.39999999999998,59,0
25.59999999999998,59,0
25.79999999999998,59,0
25.99999999999998,59,0
26.199999999999978,59,0
26.399999999999977,59,0
26.599999999999977,59,0
26.799999999999976,59,0
26.999999999999975,59,0
27.199999999999974,59,0
27.399999999999974,59,0
27.599999999999973,59,0
27.799999999999972,59,0
27.99999999999997,59,0
28.19999999999997,59,0
28.39999999999997,59,0
28.59999999999997,59,0
28.79999999999997,59,0
28.999999999999968,59,0
29.199999999999967,59,0
29.399999999999967,59,0
29.599999999999966,59,0
29.799999999999965,59,0
20.0,60,0
20.2,60,0
20.4,60,0
20.599999999999998,60,0
20.799999999999997,60,0
20.999999999999996,60,0
21.199999999999996,60,0
21.399999999999995,60,0
21.599999999999994,60,0
21.799999999999994,60,0
21.999999999999993,60,0
22.199999999999992,60,0
22.39999999999999,60,0
22.59999999999999,60,0
22.79999999999999,60,0
22.99999999999999,60,0
23.19999999999999,60,0
23.399999999999988,60,0
23.599999999999987,60,0
23.799999999999986,60,0
23.999999999999986,60,0
24.199999999999985,60,0
24.399999999999984,60,0
24.599999999999984,60,0
24.799999999999983,60,0
24.999999999999982,60,0
25.19999999999998,60,0
25.39999999999998,60,0
25.59999999999998,60,0
25.79999999999998,60,0
25.99999999999998,60,0
26.199999999999978,60,0
26.399999999999977,60,0
26.599999999999977,60,0
26.799999999999976,60,0
26.999999999999975,60,0
27.199999999999974,60,0
27.399999999999974,60,0
27.599999999999973,60,0
27.799999999999972,60,0
27.99999999999997,60,0
28.19999999999997,60,0
28.39999999999997,60,0
28.59999999999997,60,0
28.79999999999997,60,0
28.999999999999968,60,0
29.199999999999967,60,0
29.399999999999967,60,0
29.599999999999966,60,0
29.799999999999965,60,0
20.0,61,0
20.2,61,0
20.4,61,0
20.599999999999998,61,0
20.799999999999997,61,0
20.999999999999996,61,0
21.199999999999996,61,0
21.399999999999995,61,0
21.599999999999994,61,0
21.799999999999994,61,0
21.999999999999993,61,0
22.199999999999992,61,0
22.39999999999999,61,0
22.59999999999999,61,0
22.79999999999999,61,0
22.99999999999999,61,0
23.19999999999999,61,0
23.399999999999988,61,0
23.599999999999987,61,0
23.799999999999986,61,0
23.999999999999986,61,0
24.199999999999985,61,0
24.399999999999984,61,0
24.599999999999984,61,0
24.799999999999983,61,0
24.999999999999982,61,0
25.19999999999998,61,0
25.39999999999998,61,0
25.59999999999998,61,0
25.79999999999998,61,0
25.99999999999998,61,0
26.199999999999978,61,0
26.399999999999977,61,0
26.599999999999977,61,0
26.799999999999976,61,0
26.999999999999975,61,0
27.199999999999974,61,0
27.399999999999974,61,0
27.599999999999973,61,0
27.799999999999972,61,0
27.99999999999997,61,0
28.19999999999997,61,0
28.39999999999997,61,0
28.59999999999997,61,0
28.79999999999997,61,0
28.999999999999968,61,0
29.199999999999967,61,0
29.399999999999967,61,0
29.599999999999966,61,0
29.799999999999965,61,0
20.0,62,0
20.2,62,0
20.4,62,0
20.599999999999998,62,0
20.799999999999997,62,0
20.999999999999996,62,0
21.199999999999996,62,0
21.399999999999995,62,0
21.599999999999994,62,0
21.799999999999994,62,0
21.999999999999993,62,0
22.199999999999992,62,0
22.39999999999999,62,0
22.59999999999999,62,0
22.79999999999999,62,0
22.99999999999999,62,0
23.19999999999999,62,0
23.399999999999988,62,0
23.599999999999987,62,0
23.799999999999986,62,0
23.999999999999986,62,0
24.199999999999985,62,0
24.399999999999984,62,0
24.599999999999984,62,0
24.799999999999983,62,0
24.999999999999982,62,0
25.19999999999998,62,0
25.39999999999998,62,0
25.59999999999998,62,0
25.79999999999998,62,0
25.99999999999998,62,0
26.199999999999978,62,0
26.399999999999977,62,0
26.599999999999977,62,0
26.799999999999976,62,0
26.999999999999975,62,0
27.199999999999974,62,0
27.399999999999974,62,0
27.599999999999973,62,0
27.799999999999972,62,0
27.99999999999997,62,0
28.19999999999997,62,0
28.39999999999997,62,0
28.59999999999997,62,0
28.79999999999997,62,0
28.999999999999968,62,0
29.199999999999967,62,0
29.399999999999967,62,0
29.599999999999966,62,0
29.799999999999965,62,0
20.0,63,0
20.2,63,0
20.4,63,0
20.599999999999998,63,0
20.799999999999997,63,0
20.999999999999996,63,0
21.199999999999996,63,0
21.399999999999995,63,0
21.599999999999994,63,0
21.799999999999994,63,0
21.999999999999993,63,0
22.199999999999992,63,0
22.39999999999999,63,0
22.59999999999999,63,0
22.79999999999999,63,0
22.99999999999999,63,0
23.19999999999999,63,0
23.399999999999988,63,0
23.599999999999987,63,0
23.799999999999986,63,0
23.999999999999986,63,0
24.199999999999985,63,0
24.399999999999984,63,0
24.599999999999984,63,0
24.799999999999983,63,0
24.999999999999982,63,0
25.19999999999998,63,0
25.39999999999998,63,0
25.59999999999998,63,0
25.79999999999998,63,0
25.99999999999998,63,0
26.199999999999978,63,0
26.399999999999977,63,0
26.599999999999977,63,0
26.799999999999976,63,0
26.999999999999975,63,0
27.199999999999974,63,0
27.399999999999974,63,0
27.599999999999973,63,0
27.799999999999972,63,0
27.99999999999997,63,0
28.19999999999997,63,0
28.39999999999997,63,0
28.59999999999997,63,0
28.79999999999997,63,0
28.999999999999968,63,0
29.199999999999967,63,0
29.399999999999967,63,0
29.599999999999966,63,0
29.799999999999965,63,0
20.0,64,0
20.2,64,0
20.4,64,0
20.599999999999998,64,0
20.799999999999997,64,0
20.999999999999996,64,0
21.199999999999996,64,0
21.399999999999995,64,0
21.599999999999994,64,0
21.799999999999994,64,0
21.999999999999993,64,0
22.199999999999992,64,0
22.39999999999999,64,0
22.59999999999999,64,0
22.79999999999999,64,0
22.99999999999999,64,0
23.19999999999999,64,0
23.399999999999988,64,0
23.599999999999987,64,0
23.799999999999986,64,0
23.999999999999986,64,0
24.199999999999985,64,0
24.399999999999984,64,0
24.599999999999984,64,0
24.799999999999983,64,0
24.999999999999982,64,0
25.19999999999998,64,0
25.39999999999998,64,0
25.59999999999998,64,0
25.79999999999998,64,0
25.99999999999998,64,0
26.199999999999978,64,0
26.399999999999977,64,0
26.599999999999977,64,0
26.799999999999976,64,0
26.999999999999975,64,0
27.199999999999974,64,0
27.399999999999974,64,0
27.599999999999973,64,0
27.799999999999972,64,0
27.99999999999997,64,0
28.19999999999997,64,0
28.39999999999997,64,0
28.59999999999997,64,0
28.79999999999997,64,0
28.999999999999968,64,0
29.199999999999967,64,0
29.399999999999967,64,0
29.599999999999966,64,0
29.799999999999965,64,0
20.0,65,0
20.2,65,0
20.4,65,0
20.599999999999998,65,0
20.799999999999997,65,0
20.999999999999996,65,0
21.199999999999996,65,0
21.399999999999995,65,0
21.599999999999994,65,0
21.799999999999994,65,0
21.999999999999993,65,0
22.199999999999992,65,0
22.39999999999999,65,0
22.59999999999999,65,0
22.79999999999999,65,0
22.99999999999999,65,0
23.19999999999999,65,0
23.399999999999988,65,0
23.599999999999987,65,0
23.799999999999986,65,0
23.999999999999986,65,0
24.199999999999985,65,0
24.399999999999984,65,0
24.599999999999984,65,0
24.799999999999983,65,0
24.999999999999982,65,0
25.19999999999998,65,0
25.39999999999998,65,0
25.59999999999998,65,0
25.79999999999998,65,0
25.99999999999998,65,0
26.199999999999978,65,0
26.399999999999977,65,0
26.599999999999977,65,0
26.799999999999976,65,0
26.999999999999975,65,0
27.199999999999974,65,0
27.399999999999974,65,0
27.599999999999973,65,0
27.799999999999972,65,0
27.99999999999997,65,0
28.19999999999997,65,0
28.39999999999997,65,0
28.59999999999997,65,0
28.79999999999997,65,0
28.999999999999968,65,0
29.199999999999967,65,0
29.399999999999967,65,0
29.599999999999966,65,0
29.799999999999965,65,0
20.0,66,0
20.2,66,0
20.4,66,0
20.599999999999998,66,0
20.799999999999997,66,0
20.999999999999996,66,0
21.199999999999996,66,0
21.399999999999995,66,0
21.599999999999994,66,0
21.799999999999994,66,0
21.999999999999993,66,0
22.199999999999992,66,0
22.39999999999999,66,0
22.59999999999999,66,0
22.79999999999999,66,0
22.99999999999999,66,0
23.19999999999999,66,0
23.399999999999988,66,0
23.599999999999987,66,0
23.799999999999986,66,0
23.999999999999986,66,0
24.199999999999985,66,0
24.399999999999984,66,0
24.599999999999984,66,0
24.799999999999983,66,0
24.999999999999982,66,0
25.19999999999998,66,0
25.39999999999998,66,0
25.59999999999998,66,0
25.79999999999998,66,0
25.99999999999998,66,0
26.199999999999978,66,0
26.399999999999977,66,0
26.599999999999977,66,0
26.799999999999976,66,0
26.999999999999975,66,0
27.199999999999974,66,0
27.399999999999974,66,0
27.599999999999973,66,0
27.799999999999972,66,0
27.99999999999997,66,0
28.19999999999997,66,0
28.39999999999997,66,0
28.59999999999997,66,0
28.79999999999997,66,0
28.999999999999968,66,0
29.199999999999967,66,0
29.399999999999967,66,0
29.599999999999966,66,0
29.799999999999965,66,0
20.0,67,0
20.2,67,0
20.4,67,0
20.599999999999998,67,0
20.799999999999997,67,0
20.999999999999996,67,0
21.199999999999996,67,0
21.399999999999995,67,0
21.599999999999994,67,0
21.799999999999994,67,0
21.999999999999993,67,0
22.199999999999992,67,0
22.39999999999999,67,0
22.59999999999999,67,0
22.79999999999999,67,0
22.99999999999999,67,0
23.19999999999999,67,0
23.399999999999988,67,0
23.599999999999987,67,0
23.799999999999986,67,0
23.999999999999986,67,0
24.199999999999985,67,0
24.399999999999984,67,0
24.599999999999984,67,0
24.799999999999983,67,0
24.999999999999982,67,0
25.19999999999998,67,0
25.39999999999998,67,0
25.59999999999998,67,0
25.79999999999998,67,0
25.99999999999998,67,0
26.199999999999978,67,0
26.399999999999977,67,0
26.599999999999977,67,0
26.799999999999976,67,0
26.999999999999975,67,0
27.199999999999974,67,0
27.399999999999974,67,0
27.599999999999973,67,0
27.799999999999972,67,0
27.99999999999997,67,0
28.19999999999997,67,0
28.39999999999997,67,0
28.59999999999997,67,0
28.79999999999997,67,0
28.999999999999968,67,0
29.199999999999967,67,0
29.399999999999967,67,0
29.599999999999966,67,0
29.799999999999965,67,0
20.0,68,0
20.2,68,0
20.4,68,0
20.599999999999998,68,0
20.799999999999997,68,0
20.999999999999996,68,0
21.199999999999996,68,0
21.399999999999995,68,0
21.599999999999994,68,0
21.799999999999994,68,0
21.999999999999993,68,0
22.199999999999992,68,0
22.39999999999999,68,0
22.59999999999999,68,0
22.79999999999999,68,0
22.99999999999999,68,0
23.19999999999999,68,0
23.399999999999988,68,0
23.599999999999987,68,0
23.799999999999986,68,0
23.999999999999986,68,0
24.199999999999985,68,0
24.399999999999984,68,0
24.599999999999984,68,0
24.799999999999983,68,0
24.999999999999982,68,0
25.19999999999998,68,0
25.39999999999998,68,0
25.59999999999998,68,0
25.79999999999998,68,0
25.99999999999998,68,0
26.199999999999978,68,0
26.399999999999977,68,0
26.599999999999977,68,0
26.799999999999976,68,0
26.999999999999975,68,0
27.199999999999974,68,0
27.399999999999974,68,0
27.599999999999973,68,0
27.799999999999972,68,0
27.99999999999997,68,0
28.19999999999997,68,0
28.39999999999997,68,0
28.59999999999997,68,0
28.79999999999997,68,0
28.999999999999968,68,0
29.199999999999967,68,0
29.399999999999967,68,0
29.599999999999966,68,0
29.799999999999965,68,0
20.0,69,0
20.2,69,0
20.4,69,0
20.599999999999998,69,0
20.799999999999997,69,0
20.999999999999996,69,0
21.199999999999996,69,0
21.399999999999995,69,0
21.599999999999994,69,0
21.799999999999994,69,0
21.999999999999993,69,0
22.199999999999992,69,0
22.39999999999999,69,0
22.59999999999999,69,0
22.79999999999999,69,0
22.99999999999999,69,0
23.19999999999999,69,0
23.399999999999988,69,0
23.599999999999987,69,0
23.799999999999986,69,0
23.999999999999986,69,0
24.199999999999985,69,0
24.399999999999984,69,0
24.599999999999984,69,0
24.799999999999983,69,0
24.999999999999982,69,0
25.19999999999998,69,0
25.39999999999998,69,0
25.59999999999998,69,0
25.79999999999998,69,0
25.99999999999998,69,0
26.199999999999978,69,0
26.399999999999977,69,0
26.599999999999977,69,0
26.799999999999976,69,0
26.999999999999975,69,0
27.199999999999974,69,0
27.399999999999974,69,0
27.599999999999973,69,0
27.799999999999972,69,0
27.99999999999997,69,0
28.19999999999997,69,0
28.39999999999997,69,0
28.59999999999997,69,0
28.79999999999997,69,0
28.999999999999968,69,0
29.199999999999967,69,0
29.399999999999967,69,0
29.599999999999966,69,0
29.799999999999965,69,0
20.0,70,0
20.2,70,0
20.4,70,0
20.599999999999998,70,0
20.799999999999997,70,0
20.999999999999996,70,0
21.199999999999996,70,0
21.399999999999995,70,0
21.599999999999994,70,0
21.799999999999994,70,0
21.999999999999993,70,0
22.199999999999992,70,0
22.39999999999999,70,0
22.59999999999999,70,0
22.79999999999999,70,0
22.99999999999999,70,0
23.19999999999999,70,0
23.399999999999988,70,0
23.599999999999987,70,0
23.799999999999986,70,0
23.999999999999986,70,0
24.199999999999985,70,0
24.399999999999984,70,0
24.599999999999984,70,0
24.799999999999983,70,0
24.999999999999982,70,0
25.19999999999998,70,0
25.39999999999998,70,0
25.59999999999998,70,0
25.79999999999998,70,0
25.99999999999998,70,0
26.199999999999978,70,0
26.399999999999977,70,0
26.599999999999977,70,0
26.799999999999976,70,0
26.999999999999975,70,0
27.199999999999974,70,0
27.399999999999974,70,0
27.599999999999973,70,0
27.799999999999972,70,0
27.99999999999997,70,0
28.19999999999997,70,0
28.39999999999997,70,0
28.59999999999997,70,0
28.79999999999997,70,0
28.999999999999968,70,0
29.199999999999967,70,0
29.399999999999967,70,0
29.599999999999966,70,0
29.799999999999965,70,0
20.0,71,0
20.2,71,0
20.4,71,0
20.599999999999998,71,0
20.799999999999997,71,0
20.999999999999996,71,0
21.199999999999996,71,0
21.399999999999995,71,0
21.599999999999994,71,0
21.799999999999994,71,0
21.999999999999993,71,0
22.199999999999992,71,0
22.39999999999999,71,0
22.59999999999999,71,0
22.79999999999999,71,0
22.99999999999999,71,0
23.19999999999999,71,0
23.399999999999988,71,0
23.599999999999987,71,0
23.799999999999986,71,0
23.999999999999986,71,0
24.199999999999985,71,0
24.399999999999984,71,0
24.599999999999984,71,0
24.799999999999983,71,0
24.999999999999982,71,0
25.19999999999998,71,0
25.39999999999998,71,0
25.59999999999998,71,0
25.79999999999998,71,0
25.99999999999998,71,0
26.199999999999978,71,0
26.399999999999977,71,0
26.599999999999977,71,0
26.799999999999976,71,0
26.999999999999975,71,0
27.199999999999974,71,0
27.399999999999974,71,0
27.599999999999973,71,0
27.799999999999972,71,0
27.99999999999997,71,0
28.19999999999997,71,0
28.39999999999997,71,0
28.59999999999997,71,0
28.79999999999997,71,0
28.999999999999968,71,0
29.199999999999967,71,0
29.399999999999967,71,0
29.599999999999966,71,0
29.799999999999965,71,0
20.0,72,0
20.2,72,0
20.4,72,0
20.599999999999998,72,0
20.799999999999997,72,0
20.999999999999996,72,0
21.199999999999996,72,0
21.399999999999995,72,0
21.599999999999994,72,0
21.799999999999994,72,0
21.999999999999993,72,0
22.199999999999992,72,0
22.39999999999999,72,0
22.59999999999999,72,0
22.79999999999999,72,0
22.99999999999999,72,0
23.19999999999999,72,0
23.399999999999988,72,0
23.599999999999987,72,0
23.799999999999986,72,0
23.999999999999986,72,0
24.199999999999985,72,0
24.399999999999984,72,0
24.599999999999984,72,0
24.799999999999983,72,0
24.999999999999982,72,0
25.19999999999998,72,0
25.39999999999998,72,0
25.59999999999998,72,0
25.79999999999998,72,0
25.99999999999998,72,0
26.199999999999978,72,0
26.399999999999977,72,0
26.599999999999977,72,0
26.799999999999976,72,0
26.999999999999975,72,0
27.199999999999974,72,0
27.399999999999974,72,0
27.599999999999973,72,0
27.799999999999972,72,0
27.99999999999997,72,0
28.19999999999997,72,0
28.39999999999997,72,0
28.59999999999997,72,0
28.79999999999997,72,0
28.999999999999968,72,0
29.199999999999967,72,0
29.399999999999967,72,0
29.599999999999966,72,0
29.799999999999965,72,0
20.0,73,0
20.2,73,0
20.4,73,0
20.599999999999998,73,0
20.799999999999997,73,0
20.999999999999996,73,0
21.199999999999996,73,0
21.399999999999995,73,0
21.599999999999994,73,0
21.799999999999994,73,0
21.999999999999993,73,0
22.199999999999992,73,0
22.39999999999999,73,0
22.59999999999999,73,0
22.79999999999999,73,0
22.99999999999999,73,0
23.19999999999999,73,0
23.399999999999988,73,0
23.599999999999987,73,0
23.799999999999986,73,0
23.999999999999986,73,0
24.199999999999985,73,0
24.399999999999984,73,0
24.599999999999984,73,0
24.799999999999983,73,0
24.999999999999982,73,0
25.19999999999998,73,0
25.39999999999998,73,0
25.59999999999998,73,0
25.79999999999998,73,0
25.99999999999998,73,0
26.199999999999978,73,0
26.399999999999977,73,0
26.599999999999977,73,0
26.799999999999976,73,0
26.999999999999975,73,0
27.199999999999974,73,0
27.399999999999974,73,0
27.599999999999973,73,0
27.799999999999972,73,0
27.99999999999997,73,0
28.19999999999997,73,0
28.39999999999997,73,0
28.59999999999997,73,0
28.79999999999997,73,0
28.999999999999968,73,0
29.199999999999967,73,0
29.399999999999967,73,0
29.599999999999966,73,0
29.799999999999965,73,0
20.0,74,0
20.2,74,0
20.4,74,0
20.599999999999998,74,0
20.799999999999997,74,0
20.999999999999996,74,0
21.199999999999996,74,0
21.399999999999995,74,0
21.599999999999994,74,0
21.799999999999994,74,0
21.999999999999993,74,0
22.199999999999992,74,0
22.39999999999999,74,0
22.59999999999999,74,0
22.79999999999999,74,0
22.99999999999999,74,0
23.19999999999999,74,0
23.399999999999988,74,0
23.599999999999987,74,0
23.799999999999986,74,0
23.999999999999986,74,0
24.199999999999985,74,0
24.399999999999984,74,0
24.599999999999984,74,0
24.799999999999983,74,0
24.999999999999982,74,0
25.19999999999998,74,0
25.39999999999998,74,0
25.59999999999998,74,0
25.79999999999998,74,0
25.99999999999998,74,0
26.199999999999978,74,0
26.399999999999977,74,0
26.599999999999977,74,0
26.799999999999976,74,0
26.999999999999975,74,0
27.199999999999974,74,0
27.399999999999974,74,0
27.599999999999973,74,0
27.799999999999972,74,0
27.99999999999997,74,0
28.19999999999997,74,0
28.39999999999997,74,0
28.59999999999997,74,0
28.79999999999997,74,0
28.999999999999968,74,0
29.199999999999967,74,0
29.399999999999967,74,0
29.599999999999966,74,0
29.799999999999965,74,0
20.0,75,0
20.2,75,0
20.4,75,0
20.599999999999998,75,0
20.799999999999997,75,0
20.999999999999996,75,0
21.199999999999996,75,0
21.399999999999995,75,0
21.599999999999994,75,0
21.799999999999994,75,0
21.999999999999993,75,0
22.199999999999992,75,0
22.39999999999999,75,0
22.59999999999999,75,0
22.79999999999999,75,0
22.99999999999999,75,0
23.19999999999999,75,0
23.399999999999988,75,0
23.599999999999987,75,0
23.799999999999986,75,0
23.999999999999986,75,0
24.199999999999985,75,0
24.399999999999984,75,0
24.599999999999984,75,0
24.799999999999983,75,0
24.999999999999982,75,0
25.19999999999998,75,0
25.39999999999998,75,0
25.59999999999998,75,0
25.79999999999998,75,0
25.99999999999998,75,0
26.199999999999978,75,0
26.399999999999977,75,0
26.599999999999977,75,0
26.799999999999976,75,0
26.999999999999975,75,0
27.199999999999974,75,0
27.399999999999974,75,0
27.599999999999973,75,0
27.799999999999972,75,0
27.99999999999997,75,0
28.19999999999997,75,0
28.39999999999997,75,0
28.59999999999997,75,0
28.79999999999997,75,0
28.999999999999968,75,0
29.199999999999967,75,0
29.399999999999967,75,0
29.599999999999966,75,0
29.799999999999965,75,0
20.0,76,0
20.2,76,0
20.4,76,0
20.599999999999998,76,0
20.799999999999997,76,0
20.999999999999996,76,0
21.199999999999996,76,0
21.399999999999995,76,0
21.599999999999994,76,0
21.799999999999994,76,0
21.999999999999993,76,0
22.199999999999992,76,0
22.39999999999999,76,0
22.59999999999999,76,0
22.79999999999999,76,0
22.99999999999999,76,0
23.19999999999999,76,0
23.399999999999988,76,0
23.599999999999987,76,0
23.799999999999986,76,0
23.999999999999986,76,0
24.199999999999985,76,0
24.399999999999984,76,0
24.599999999999984,76,0
24.799999999999983,76,0
24.999999999999982,76,0
25.19999999999998,76,0
25.39999999999998,76,0
25.59999999999998,76,0
25.79999999999998,76,0
25.99999999999998,76,0
26.199999999999978,76,0
26.399999999999977,76,0
26.599999999999977,76,0
26.799999999999976,76,0
26.999999999999975,76,0
27.199999999999974,76,0
27.399999999999974,76,0
27.599999999999973,76,0
27.799999999999972,76,0
27.99999999999997,76,0
28.19999999999997,76,0
28.39999999999997,76,0
28.59999999999997,76,0
28.79999999999997,76,0
28.999999999999968,76,0
29.199999999999967,76,0
29.399999999999967,76,0
29.599999999999966,76,0
29.799999999999965,76,0
20.0,77,0
20.2,77,0
20.4,77,0
20.599999999999998,77,0
20.799999999999997,77,0
20.999999999999996,77,0
21.199999999999996,77,0
21.399999999999995,77,0
21.599999999999994,77,0
21.799999999999994,77,0
21.999999999999993,77,0
22.199999999999992,77,0
22.39999999999999,77,0
22.59999999999999,77,0
22.79999999999999,77,0
22.99999999999999,77,0
23.19999999999999,77,0
23.399999999999988,77,0
23.599999999999987,77,0
23.799999999999986,77,0
23.999999999999986,77,0
24.199999999999985,77,0
24.399999999999984,77,0
24.599999999999984,77,0
24.799999999999983,77,0
24.999999999999982,77,0
25.19999999999998,77,0
25.39999999999998,77,0
25.59999999999998,77,0
25.79999999999998,77,0
25.99999999999998,77,0
26.199999999999978,77,0
26.399999999999977,77,0
26.599999999999977,77,0
26.799999999999976,77,0
26.999999999999975,77,0
27.199999999999974,77,0
27.399999999999974,77,0
27.599999999999973,77,0
27.799999999999972,77,0
27.99999999999997,77,0
28.19999999999997,77,0
28.39999999999997,77,0
28.59999999999997,77,0
28.79999999999997,77,0
28.999999999999968,77,0
29.199999999999967,77,0
29.399999999999967,77,0
29.599999999999966,77,0
29.799999999999965,77,0
20.0,78,0
20.2,78,0
20.4,78,0
20.599999999999998,78,0
20.799999999999997,78,0
20.999999999999996,78,0
21.199999999999996,78,0
21.399999999999995,78,0
21.599999999999994,78,0
21.799999999999994,78,0
21.999999999999993,78,0
22.199999999999992,78,0
22.39999999999999,78,0
22.59999999999999,78,0
22.79999999999999,78,0
22.99999999999999,78,0
23.19999999999999,78,0
23.399999999999988,78,0
23.599999999999987,78,0
23.799999999999986,78,0
23.999999999999986,78,0
24.199999999999985,78,0
24.399999999999984,78,0
24.599999999999984,78,0
24.799999999999983,78,0
24.999999999999982,78,0
25.19999999999998,78,0
25.39999999999998,78,0
25.59999999999998,78,0
25.79999999999998,78,0
25.99999999999998,78,0
26.199999999999978,78,0
26.399999999999977,78,0
26.599999999999977,78,0
26.799999999999976,78,0
26.999999999999975,78,0
27.199999999999974,78,0
27.399999999999974,78,0
27.599999999999973,78,0
27.799999999999972,78,0
27.99999999999997,78,0
28.19999999999997,78,0
28.39999999999997,78,0
28.59999999999997,78,0
28.79999999999997,78,0
28.999999999999968,78,0
29.199999999999967,78,0
29.399999999999967,78,0
29.599999999999966,78,0
29.799999999999965,78,0
20.0,79,0
20.2,79,0
20.4,79,0
20.599999999999998,79,0
20.799999999999997,79,0
20.999999999999996,79,0
21.199999999999996,79,0
21.399999999999995,79,0
21.599999999999994,79,0
21.799999999999994,79,0
21.999999999999993,79,0
22.199999999999992,79,0
22.39999999999999,79,0
22.59999999999999,79,0
22.79999999999999,79,0
22.99999999999999,79,0
23.19999999999999,79,0
23.399999999999988,79,0
23.599999999999987,79,0
23.799999999999986,79,0
23.999999999999986,79,0
24.199999999999985,79,0
24.399999999999984,79,0
24.599999999999984,79,0
24.799999999999983,79,0
24.999999999999982,79,0
25.19999999999998,79,0
25.39999999999998,79,0
25.59999999999998,79,0
25.79999999999998,79,0
25.99999999999998,79,0
26.199999999999978,79,0
26.399999999999977,79,0
26.599999999999977,79,0
26.799999999999976,79,0
26.999999999999975,79,0
27.199999999999974,79,0
27.399999999999974,79,0
27.599999999999973,79,0
27.799999999999972,79,0
27.99999999999997,79,0
28.19999999999997,79,0
28.39999999999997,79,0
28.59999999999997,79,0
28.79999999999997,79,0
28.999999999999968,79,0
29.199999999999967,79,0
29.399999999999967,79,0
29.599999999999966,79,0
29.799999999999965,79,0
20.0,80,0
20.2,80,0
20.4,80,0
20.599999999999998,80,0
20.799999999999997,80,0
20.999999999999996,80,0
21.199999999999996,80,0
21.399999999999995,80,0
21.599999999999994,80,0
21.799999999999994,80,0
21.999999999999993,80,0
22.199999999999992,80,0
22.39999999999999,80,0
22.59999999999999,80,0
22.79999999999999,80,0
22.99999999999999,80,0
23.19999999999999,80,0
23.399999999999988,80,0
23.599999999999987,80,0
23.799999999999986,80,0
23.999999999999986,80,0
24.199999999999985,80,0
24.399999999999984,80,0
24.599999999999984,80,0
24.799999999999983,80,0
24.999999999999982,80,0
25.19999999999998,80,0
25.39999999999998,80,0
25.59999999999998,80,0
25.79999999999998,80,0
25.99999999999998,80,0
26.199999999999978,80,0
26.399999999999977,80,0
26.599999999999977,80,0
26.799999999999976,80,0
26.999999999999975,80,0
27.199999999999974,80,0
27.399999999999974,80,0
27.599999999999973,80,0
27.799999999999972,80,0
27.99999999999997,80,0
28.19999999999997,80,0
28.39999999999997,80,0
28.59999999999997,80,0
28.79999999999997,80,0
28.999999999999968,80,0
29.199999999999967,80,0
29.399999999999967,80,0
29.599999999999966,80,0
29.799999999999965,80,0
